order_date,order_year,order_month,item_category,order_count,item_count,promo_item_count,cust_count,avg_item_revenue,avg_distance,average_item_rate,promo_item_percentage
2023-07-06,2023,7,Other Confectionary,80,80,0,71,6.38,3337.45,1.13,0
2023-07-06,2023,7,Crisp & Snacks,152,160,0,131,3.04,3081.23,1.22,0
2023-07-06,2023,7,"Toffee, Fudge & Nougat",1,1,0,1,2,1602,1,0
2023-07-06,2023,7,Chocolate,24,27,1,23,3.34,3991.07,1.17,0.04
2023-07-06,2023,7,Chocolate & Sweet Spreads,6,6,0,5,4.19,5393.5,1.2,0
2023-07-06,2023,7,null,44,45,2,40,null,3233.29,1.13,0.04
2023-07-07,2023,7,Other Confectionary,91,91,0,78,5.29,3181.54,1.17,0
2023-07-07,2023,7,Chocolate,39,40,8,37,2.32,3683.15,1.08,0.2
2023-07-07,2023,7,"Cheese Crackers, Breadsticks & Dipping",12,13,0,6,2.74,2337.69,2.17,0
2023-07-07,2023,7,Crisp & Snacks,107,115,0,87,3.03,3278.59,1.32,0
2023-07-07,2023,7,Chocolate & Sweet Spreads,3,3,0,3,5.26,3493,1,0
2023-07-07,2023,7,"Toffee, Fudge & Nougat",1,1,0,1,3.27,6100,1,0
2023-07-07,2023,7,null,34,34,9,25,null,3165.53,1.36,0.26
2023-07-07,2023,7,Cookies,17,18,0,14,2.04,3771.17,1.29,0
2023-07-08,2023,7,Crisp & Snacks,117,141,0,98,3.02,3495.04,1.44,0
2023-07-08,2023,7,"Cheese Crackers, Breadsticks & Dipping",10,10,0,7,3.87,2791,1.43,0
2023-07-08,2023,7,null,26,26,4,21,null,3482.92,1.24,0.15
2023-07-08,2023,7,Cookies,25,28,0,22,2.16,3969.29,1.27,0
2023-07-08,2023,7,Chocolate & Sweet Spreads,4,4,0,4,4.03,4776,1,0
2023-07-08,2023,7,Other Confectionary,90,90,0,75,5.38,3760.57,1.2,0
2023-07-08,2023,7,Chocolate,31,37,6,28,2.76,3382.05,1.32,0.16
2023-07-08,2023,7,"Toffee, Fudge & Nougat",1,1,0,1,3.27,1360,1,0
2023-07-09,2023,7,Cookies,19,19,0,17,1.9,3865.32,1.12,0
2023-07-09,2023,7,Other Confectionary,90,90,0,80,4.73,3531.72,1.13,0
2023-07-09,2023,7,Chocolate,29,30,0,26,2.89,3874.47,1.15,0
2023-07-09,2023,7,"Cheese Crackers, Breadsticks & Dipping",9,10,0,9,2.88,2645.5,1.11,0
2023-07-09,2023,7,Crisp & Snacks,94,105,0,82,2.78,3127.86,1.28,0
2023-07-09,2023,7,null,16,16,0,14,null,3284.13,1.14,0
2023-07-09,2023,7,"Toffee, Fudge & Nougat",1,1,0,1,9.81,1730,1,0
2023-07-09,2023,7,Chocolate & Sweet Spreads,3,3,0,3,2.64,3004.67,1,0
2023-07-10,2023,7,"Cheese Crackers, Breadsticks & Dipping",6,6,0,5,2.82,3247.17,1.2,0
2023-07-10,2023,7,Other Confectionary,44,44,0,39,5.11,4389.16,1.13,0
2023-07-10,2023,7,Cookies,27,27,0,12,2.13,2295.33,2.25,0
2023-07-10,2023,7,null,25,25,0,23,null,3741.68,1.09,0
2023-07-10,2023,7,Crisp & Snacks,104,124,0,92,2.91,3423.77,1.35,0
2023-07-10,2023,7,Chocolate,22,22,4,21,2.46,5001.86,1.05,0.18
2023-07-10,2023,7,"Toffee, Fudge & Nougat",1,1,0,1,2.21,5830,1,0
2023-07-11,2023,7,Other Confectionary,59,59,0,52,6.33,2929.15,1.13,0
2023-07-11,2023,7,Crisp & Snacks,173,207,0,135,2.86,3180.6,1.53,0
2023-07-11,2023,7,Chocolate,24,25,3,22,2.84,3244.12,1.14,0.12
2023-07-11,2023,7,"Cheese Crackers, Breadsticks & Dipping",8,8,0,8,2.87,1312,1,0
2023-07-11,2023,7,null,31,31,0,28,null,3702.45,1.11,0
2023-07-11,2023,7,Cookies,19,19,0,17,1.96,3518.89,1.12,0
2023-07-11,2023,7,Chocolate & Sweet Spreads,2,2,2,2,3.71,1757.5,1,1
2023-07-11,2023,7,"Toffee, Fudge & Nougat",1,1,0,1,9.81,1215,1,0
2023-07-12,2023,7,Crisp & Snacks,132,150,0,116,2.62,3464.83,1.29,0
2023-07-12,2023,7,"Cheese Crackers, Breadsticks & Dipping",15,17,0,11,2.86,3933.35,1.55,0
2023-07-12,2023,7,Chocolate,29,34,1,28,2.37,3117.03,1.21,0.03
2023-07-12,2023,7,Other Confectionary,57,57,0,54,5.16,3724.3,1.06,0
2023-07-12,2023,7,Cookies,19,19,0,18,2.11,2761.53,1.06,0
2023-07-12,2023,7,null,30,30,0,28,null,2967.8,1.07,0
2023-07-12,2023,7,Chocolate & Sweet Spreads,7,8,2,6,3.3,2803.63,1.33,0.25
2023-07-13,2023,7,Chocolate,29,34,2,24,3.11,2916.12,1.42,0.06
2023-07-13,2023,7,null,22,22,0,19,null,3764.36,1.16,0
2023-07-13,2023,7,Other Confectionary,60,60,0,59,5.19,3235.25,1.02,0
2023-07-13,2023,7,"Cheese Crackers, Breadsticks & Dipping",13,13,0,13,2.86,2885.69,1,0
2023-07-13,2023,7,Crisp & Snacks,129,148,0,113,2.91,3324,1.31,0
2023-07-13,2023,7,Cookies,14,16,0,13,2.01,3197.13,1.23,0
2023-07-13,2023,7,"Toffee, Fudge & Nougat",1,1,0,1,9.81,7060,1,0
2023-07-14,2023,7,Crisp & Snacks,78,87,0,69,2.91,3346.64,1.26,0
2023-07-14,2023,7,Cookies,17,17,0,17,2.22,3135.71,1,0
2023-07-14,2023,7,Other Confectionary,55,55,0,49,5.22,3531.25,1.12,0
2023-07-14,2023,7,Chocolate,29,33,2,28,2.6,3437.33,1.18,0.06
2023-07-14,2023,7,null,13,13,0,11,null,3690.92,1.18,0
2023-07-14,2023,7,"Cheese Crackers, Breadsticks & Dipping",5,5,0,5,2.74,1739.4,1,0
2023-07-15,2023,7,Chocolate,30,31,6,27,2.74,3311.55,1.15,0.19
2023-07-15,2023,7,Crisp & Snacks,79,90,0,71,2.81,2941.59,1.27,0
2023-07-15,2023,7,null,15,15,0,12,null,2523.93,1.25,0
2023-07-15,2023,7,"Cheese Crackers, Breadsticks & Dipping",8,8,0,8,2.97,4332.88,1,0
2023-07-15,2023,7,Cookies,23,23,0,20,2.04,3783.83,1.15,0
2023-07-15,2023,7,Other Confectionary,75,75,0,67,5.49,2891.52,1.12,0
2023-07-15,2023,7,Chocolate & Sweet Spreads,1,1,0,1,4.99,3870,1,0
2023-07-15,2023,7,"Toffee, Fudge & Nougat",1,1,0,1,3.27,1662,1,0
2023-07-16,2023,7,"Toffee, Fudge & Nougat",2,2,0,2,2.64,1630,1,0
2023-07-16,2023,7,Chocolate,44,49,0,36,2.36,3506.67,1.36,0
2023-07-16,2023,7,Cookies,25,27,0,20,2.41,3931.26,1.35,0
2023-07-16,2023,7,Chocolate & Sweet Spreads,5,5,0,3,3.26,5895.4,1.67,0
2023-07-16,2023,7,Other Confectionary,83,83,0,75,4.34,3192.51,1.11,0
2023-07-16,2023,7,"Cheese Crackers, Breadsticks & Dipping",12,12,0,12,3.14,2988.92,1,0
2023-07-16,2023,7,Crisp & Snacks,87,98,0,82,2.92,3320.6,1.2,0
2023-07-16,2023,7,null,20,20,0,18,null,2534.35,1.11,0
2023-07-17,2023,7,null,17,17,0,17,null,2352.41,1,0
2023-07-17,2023,7,Crisp & Snacks,112,133,0,103,2.99,3380.02,1.29,0
2023-07-17,2023,7,"Cheese Crackers, Breadsticks & Dipping",15,16,0,11,2.8,2607.31,1.45,0
2023-07-17,2023,7,Chocolate,26,27,0,25,2.63,3687.78,1.08,0
2023-07-17,2023,7,Other Confectionary,65,65,0,52,5.48,4074.06,1.25,0
2023-07-17,2023,7,Chocolate & Sweet Spreads,4,4,0,4,4.37,3323.5,1,0
2023-07-17,2023,7,Cookies,16,18,6,13,2.11,2424.56,1.38,0.33
2023-07-18,2023,7,Cookies,14,19,2,13,2.09,3388.37,1.46,0.11
2023-07-18,2023,7,Chocolate,22,25,0,20,4.36,3376.4,1.25,0
2023-07-18,2023,7,null,22,22,0,17,null,4047.36,1.29,0
2023-07-18,2023,7,"Cheese Crackers, Breadsticks & Dipping",7,7,0,7,3.21,2958.57,1,0
2023-07-18,2023,7,Chocolate & Sweet Spreads,2,2,0,2,1.46,5270,1,0
2023-07-18,2023,7,Crisp & Snacks,111,122,0,98,3.16,3305.89,1.24,0
2023-07-18,2023,7,"Toffee, Fudge & Nougat",1,1,0,1,4.12,1114,1,0
2023-07-18,2023,7,Other Confectionary,48,48,0,45,4.18,4085.88,1.07,0
2023-07-19,2023,7,Other Confectionary,59,59,0,51,4.87,3566.71,1.16,0
2023-07-19,2023,7,null,31,32,0,24,null,2926.03,1.33,0
2023-07-19,2023,7,Cookies,16,16,4,15,1.95,4132.19,1.07,0.25
2023-07-19,2023,7,Chocolate,27,28,0,24,2.78,3392.75,1.17,0
2023-07-19,2023,7,Crisp & Snacks,131,143,0,117,3.02,3383.31,1.22,0
2023-07-19,2023,7,"Cheese Crackers, Breadsticks & Dipping",9,9,0,9,2.95,3959.22,1,0
2023-07-19,2023,7,Chocolate & Sweet Spreads,1,1,0,1,5.04,1172,1,0
2023-07-20,2023,7,Other Confectionary,73,73,0,57,5.4,2971.67,1.28,0
2023-07-20,2023,7,Cookies,12,16,2,11,2.9,4593.94,1.45,0.13
2023-07-20,2023,7,Crisp & Snacks,125,142,0,110,3.03,3470.8,1.29,0
2023-07-20,2023,7,null,29,29,0,27,null,2802.34,1.07,0
2023-07-20,2023,7,Chocolate,18,20,0,17,2.33,3044.4,1.18,0
2023-07-20,2023,7,Chocolate & Sweet Spreads,5,5,0,5,3.98,4905.8,1,0
2023-07-20,2023,7,"Cheese Crackers, Breadsticks & Dipping",13,13,0,12,3.17,3845.92,1.08,0
2023-07-20,2023,7,"Toffee, Fudge & Nougat",1,1,0,1,16.35,1215,1,0
2023-07-21,2023,7,"Cheese Crackers, Breadsticks & Dipping",7,7,0,6,4.8,2689,1.17,0
2023-07-21,2023,7,Cookies,13,16,6,12,2.57,3841.31,1.33,0.38
2023-07-21,2023,7,Chocolate,23,25,0,21,3.25,3647.72,1.19,0
2023-07-21,2023,7,null,20,20,0,16,null,4307.25,1.25,0
2023-07-21,2023,7,Chocolate & Sweet Spreads,1,1,0,1,3.72,1042,1,0
2023-07-21,2023,7,Crisp & Snacks,92,107,0,77,2.75,3411.88,1.39,0
2023-07-21,2023,7,Other Confectionary,60,60,0,53,5.19,3089.55,1.13,0
2023-07-22,2023,7,"Cheese Crackers, Breadsticks & Dipping",9,9,0,8,3.2,5440,1.13,0
2023-07-22,2023,7,Other Confectionary,67,67,0,60,4.7,3519.76,1.12,0
2023-07-22,2023,7,Chocolate,25,25,0,24,2.8,3448,1.04,0
2023-07-22,2023,7,null,24,24,0,23,null,3072.83,1.04,0
2023-07-22,2023,7,Crisp & Snacks,80,97,0,69,3.02,3872.04,1.41,0
2023-07-22,2023,7,Cookies,16,17,2,16,1.83,3282.35,1.06,0.12
2023-07-22,2023,7,Chocolate & Sweet Spreads,3,3,0,3,2.23,1832.33,1,0
2023-07-23,2023,7,null,16,16,0,14,null,4998.31,1.14,0
2023-07-23,2023,7,"Toffee, Fudge & Nougat",1,1,0,1,3.3,7890,1,0
2023-07-23,2023,7,"Cheese Crackers, Breadsticks & Dipping",6,6,0,6,2.82,1582.67,1,0
2023-07-23,2023,7,Crisp & Snacks,84,90,0,76,2.98,2911.24,1.18,0
2023-07-23,2023,7,Other Confectionary,77,77,0,72,6.25,3141.57,1.07,0
2023-07-23,2023,7,Cookies,19,22,0,15,2.32,2652.45,1.47,0
2023-07-23,2023,7,Chocolate,34,39,0,32,2.83,3550.03,1.22,0
2023-07-23,2023,7,Chocolate & Sweet Spreads,4,4,0,4,4.05,3214.25,1,0
2023-07-24,2023,7,Cookies,28,31,0,24,2.12,4260.65,1.29,0
2023-07-24,2023,7,"Toffee, Fudge & Nougat",3,3,0,3,2.89,1289.67,1,0
2023-07-24,2023,7,Other Confectionary,52,52,0,44,4.92,3363.02,1.18,0
2023-07-24,2023,7,Chocolate,33,33,0,23,2.55,3882.48,1.43,0
2023-07-24,2023,7,Crisp & Snacks,86,99,8,71,3.15,3002.27,1.39,0.08
2023-07-24,2023,7,"Cheese Crackers, Breadsticks & Dipping",9,9,0,7,3.06,2458.11,1.29,0
2023-07-24,2023,7,null,19,19,0,16,null,3394.21,1.19,0
2023-07-24,2023,7,Chocolate & Sweet Spreads,7,7,3,6,4.29,2757.29,1.17,0.43
2023-07-25,2023,7,Chocolate,25,26,0,20,2.51,3729.35,1.3,0
2023-07-25,2023,7,"Cheese Crackers, Breadsticks & Dipping",12,13,0,12,2.72,4911.46,1.08,0
2023-07-25,2023,7,Cookies,17,17,0,16,2.54,3031.88,1.06,0
2023-07-25,2023,7,Other Confectionary,54,54,0,49,5.51,3239.46,1.1,0
2023-07-25,2023,7,null,26,26,0,23,null,3727.88,1.13,0
2023-07-25,2023,7,Crisp & Snacks,110,136,3,104,2.96,3746.63,1.31,0.02
2023-07-25,2023,7,"Toffee, Fudge & Nougat",1,1,0,1,3.3,1416,1,0
2023-07-26,2023,7,Chocolate,19,19,0,17,3.33,2870.37,1.12,0
2023-07-26,2023,7,Cookies,21,23,0,19,2.35,2651.96,1.21,0
2023-07-26,2023,7,null,27,30,0,25,null,3341.3,1.2,0
2023-07-26,2023,7,"Toffee, Fudge & Nougat",2,2,0,2,2.14,2175.5,1,0
2023-07-26,2023,7,Other Confectionary,61,61,0,53,5.5,3364.13,1.15,0
2023-07-26,2023,7,"Cheese Crackers, Breadsticks & Dipping",9,9,0,8,3.12,4293,1.13,0
2023-07-26,2023,7,Crisp & Snacks,102,122,4,97,2.82,4017.85,1.26,0.03
2023-07-26,2023,7,Chocolate & Sweet Spreads,1,1,0,1,3.72,1694,1,0
2023-07-27,2023,7,"Cheese Crackers, Breadsticks & Dipping",11,12,0,10,3.5,2191.83,1.2,0
2023-07-27,2023,7,null,24,24,0,20,null,3051.83,1.2,0
2023-07-27,2023,7,Chocolate,26,28,0,25,3.53,2687.61,1.12,0
2023-07-27,2023,7,Crisp & Snacks,105,116,5,97,2.74,3077.71,1.2,0.04
2023-07-27,2023,7,Cookies,12,12,0,11,2.63,3452.08,1.09,0
2023-07-27,2023,7,Other Confectionary,66,66,0,54,5.77,3340.53,1.22,0
2023-07-27,2023,7,Chocolate & Sweet Spreads,6,6,2,4,4.16,1827.33,1.5,0.33
2023-07-28,2023,7,Chocolate,40,41,0,33,3.73,3178.24,1.24,0
2023-07-28,2023,7,Other Confectionary,75,75,0,67,4.75,3707.04,1.12,0
2023-07-28,2023,7,Cookies,12,12,0,10,1.97,4218.33,1.2,0
2023-07-28,2023,7,"Cheese Crackers, Breadsticks & Dipping",4,4,0,4,2.72,7207.5,1,0
2023-07-28,2023,7,null,16,16,0,11,null,4236.31,1.45,0
2023-07-28,2023,7,Crisp & Snacks,75,88,1,65,3.09,3580.63,1.35,0.01
2023-07-28,2023,7,Chocolate & Sweet Spreads,2,2,0,2,5.89,3964.5,1,0
2023-07-29,2023,7,Crisp & Snacks,93,109,4,81,3.09,3321.38,1.35,0.04
2023-07-29,2023,7,Cookies,15,15,0,14,1.95,3298.07,1.07,0
2023-07-29,2023,7,Chocolate,35,41,0,32,2.41,3337.66,1.28,0
2023-07-29,2023,7,Other Confectionary,73,73,0,61,5.4,2981.38,1.2,0
2023-07-29,2023,7,null,19,19,0,17,null,3756.11,1.12,0
2023-07-29,2023,7,"Cheese Crackers, Breadsticks & Dipping",7,7,0,6,3.17,4010.57,1.17,0
2023-07-29,2023,7,"Toffee, Fudge & Nougat",1,1,0,1,3.3,1327,1,0
2023-07-30,2023,7,Chocolate,32,35,0,32,2.44,3379.46,1.09,0
2023-07-30,2023,7,Crisp & Snacks,91,96,0,77,2.92,3277.49,1.25,0
2023-07-30,2023,7,null,17,17,0,16,null,4212.59,1.06,0
2023-07-30,2023,7,"Toffee, Fudge & Nougat",2,2,0,2,3.3,4420,1,0
2023-07-30,2023,7,Cookies,19,19,0,17,2.48,2850.32,1.12,0
2023-07-30,2023,7,"Cheese Crackers, Breadsticks & Dipping",8,8,0,6,2.8,5197.13,1.33,0
2023-07-30,2023,7,Other Confectionary,84,84,0,68,5.64,3714.38,1.24,0
2023-07-30,2023,7,Chocolate & Sweet Spreads,4,4,0,4,4.05,2210,1,0
2023-07-31,2023,7,Other Confectionary,84,84,0,76,5.15,3827.89,1.11,0
2023-07-31,2023,7,Crisp & Snacks,97,119,65,83,3,2780.13,1.43,0.55
2023-07-31,2023,7,"Cheese Crackers, Breadsticks & Dipping",4,4,0,4,3.56,2951.25,1,0
2023-07-31,2023,7,Cookies,28,30,0,21,1.98,3851.37,1.43,0
2023-07-31,2023,7,null,17,17,0,17,null,3214.94,1,0
2023-07-31,2023,7,Chocolate,41,44,2,41,2.6,4671.89,1.07,0.05
2023-07-31,2023,7,Chocolate & Sweet Spreads,1,1,0,1,3.72,1834,1,0
2023-08-01,2023,8,Chocolate & Sweet Spreads,4,4,0,3,4.71,1279,1.33,0
2023-08-01,2023,8,null,17,17,0,17,null,4536.47,1,0
2023-08-01,2023,8,Other Confectionary,57,57,0,51,4.86,2637.56,1.12,0
2023-08-01,2023,8,Chocolate,23,23,1,22,2.56,3108.78,1.05,0.04
2023-08-01,2023,8,Cookies,10,12,0,10,2.02,3673.08,1.2,0
2023-08-01,2023,8,"Cheese Crackers, Breadsticks & Dipping",15,16,0,11,2.83,2746.75,1.45,0
2023-08-01,2023,8,Crisp & Snacks,136,154,109,109,3.1,2843.12,1.41,0.71
2023-08-01,2023,8,"Toffee, Fudge & Nougat",2,3,0,2,8.02,1596.33,1.5,0
2023-08-02,2023,8,Chocolate,32,35,2,29,2.56,4474.6,1.21,0.06
2023-08-02,2023,8,Other Confectionary,68,68,0,59,4.99,4337.24,1.15,0
2023-08-02,2023,8,null,23,23,0,20,null,3598.74,1.15,0
2023-08-02,2023,8,Chocolate & Sweet Spreads,1,1,0,1,3.72,1976,1,0
2023-08-02,2023,8,Cookies,23,23,0,19,2.06,3395.39,1.21,0
2023-08-02,2023,8,"Cheese Crackers, Breadsticks & Dipping",13,13,0,13,3.09,3106,1,0
2023-08-02,2023,8,Crisp & Snacks,138,149,103,114,3.28,3317.83,1.31,0.69
2023-08-02,2023,8,"Toffee, Fudge & Nougat",2,2,0,1,3.3,1023,2,0
2023-08-03,2023,8,Other Confectionary,93,93,0,79,4.91,2933.02,1.18,0
2023-08-03,2023,8,Crisp & Snacks,127,146,85,104,2.76,3007.75,1.4,0.58
2023-08-03,2023,8,Chocolate,38,46,4,36,3.41,2982.37,1.28,0.09
2023-08-03,2023,8,Cookies,27,29,0,22,2.45,4187.52,1.32,0
2023-08-03,2023,8,"Cheese Crackers, Breadsticks & Dipping",14,14,0,14,2.96,3094.36,1,0
2023-08-03,2023,8,null,24,25,0,20,null,3190.84,1.25,0
2023-08-03,2023,8,Chocolate & Sweet Spreads,4,4,0,3,2.61,5243,1.33,0
2023-08-03,2023,8,"Toffee, Fudge & Nougat",1,1,0,1,6.6,9930,1,0
2023-08-04,2023,8,Cookies,25,28,0,18,2.28,3590.93,1.56,0
2023-08-04,2023,8,null,28,28,0,21,null,4443.07,1.33,0
2023-08-04,2023,8,"Cheese Crackers, Breadsticks & Dipping",8,8,0,8,3.12,4737.63,1,0
2023-08-04,2023,8,Other Confectionary,102,102,0,88,5.26,3866.73,1.16,0
2023-08-04,2023,8,Chocolate,41,46,3,40,3.1,3440.48,1.15,0.07
2023-08-04,2023,8,Crisp & Snacks,118,134,84,104,3.04,4225.62,1.29,0.63
2023-08-04,2023,8,Chocolate & Sweet Spreads,4,4,0,4,3.82,4987.5,1,0
2023-08-05,2023,8,Chocolate,37,41,4,31,2.71,3381.1,1.32,0.1
2023-08-05,2023,8,Cookies,24,27,0,19,2.44,4154.22,1.42,0
2023-08-05,2023,8,Crisp & Snacks,88,97,64,81,3.15,3125.68,1.2,0.66
2023-08-05,2023,8,Other Confectionary,72,72,0,55,5.14,3896.67,1.31,0
2023-08-05,2023,8,null,18,19,0,18,null,3067.05,1.06,0
2023-08-05,2023,8,Chocolate & Sweet Spreads,1,1,0,1,3.72,1539,1,0
2023-08-05,2023,8,"Cheese Crackers, Breadsticks & Dipping",3,3,0,3,3.05,1530,1,0
2023-08-06,2023,8,"Toffee, Fudge & Nougat",3,3,0,2,14.3,1252.67,1.5,0
2023-08-06,2023,8,Cookies,21,21,0,20,2.26,2797.48,1.05,0
2023-08-06,2023,8,Crisp & Snacks,115,130,0,94,2.97,3558.96,1.38,0
2023-08-06,2023,8,Other Confectionary,95,95,0,84,4.59,3743.35,1.13,0
2023-08-06,2023,8,Chocolate,38,45,0,36,2.73,3084.62,1.25,0
2023-08-06,2023,8,null,32,33,0,26,null,3273.06,1.27,0
2023-08-06,2023,8,"Cheese Crackers, Breadsticks & Dipping",9,10,0,9,2.9,2502.2,1.11,0
2023-08-06,2023,8,Chocolate & Sweet Spreads,5,5,0,5,3.98,1883,1,0
2023-08-07,2023,8,Chocolate,25,27,1,24,2.92,4359.59,1.13,0.04
2023-08-07,2023,8,Crisp & Snacks,123,139,0,111,2.89,2924.17,1.25,0
2023-08-07,2023,8,Chocolate & Sweet Spreads,2,2,0,2,2.61,5368.5,1,0
2023-08-07,2023,8,Other Confectionary,63,63,0,57,6.26,2997.83,1.11,0
2023-08-07,2023,8,null,24,25,0,24,null,2672.48,1.04,0
2023-08-07,2023,8,Cookies,9,9,2,9,2.06,3598.89,1,0.22
2023-08-07,2023,8,"Cheese Crackers, Breadsticks & Dipping",11,11,0,10,2.87,3040.82,1.1,0
2023-08-07,2023,8,"Toffee, Fudge & Nougat",3,3,0,3,2.89,4478.33,1,0
2023-08-08,2023,8,Chocolate,102,114,1,96,4.38,3865.82,1.19,0.01
2023-08-08,2023,8,"Cheese Crackers, Breadsticks & Dipping",18,19,0,13,3.15,3300.84,1.46,0
2023-08-08,2023,8,Crisp & Snacks,165,194,0,141,3.12,3287.45,1.38,0
2023-08-08,2023,8,"Toffee, Fudge & Nougat",2,2,0,2,5.49,4405,1,0
2023-08-08,2023,8,null,30,32,0,25,null,3602.69,1.28,0
2023-08-08,2023,8,Chocolate & Sweet Spreads,6,6,0,4,4.51,2202.83,1.5,0
2023-08-08,2023,8,Cookies,20,22,3,17,2.14,2842.82,1.29,0.14
2023-08-09,2023,8,Cookies,17,21,3,17,2.1,5050.86,1.24,0.14
2023-08-09,2023,8,null,45,45,0,38,null,4074.98,1.18,0
2023-08-09,2023,8,Chocolate,119,157,1,87,5,4714.18,1.8,0.01
2023-08-09,2023,8,Chocolate & Sweet Spreads,4,4,0,3,3.72,7765,1.33,0
2023-08-09,2023,8,Crisp & Snacks,149,172,0,127,3.11,3656.12,1.35,0
2023-08-09,2023,8,"Toffee, Fudge & Nougat",1,1,0,1,8.92,1053,1,0
2023-08-09,2023,8,"Cheese Crackers, Breadsticks & Dipping",11,11,0,9,2.84,4194.91,1.22,0
2023-08-10,2023,8,Chocolate,109,136,2,93,4.14,2957.79,1.46,0.01
2023-08-10,2023,8,Crisp & Snacks,162,188,0,142,2.96,3277.94,1.32,0
2023-08-10,2023,8,Cookies,17,18,2,16,2.02,3155.67,1.13,0.11
2023-08-10,2023,8,Chocolate & Sweet Spreads,5,5,0,4,3.54,3764.2,1.25,0
2023-08-10,2023,8,null,29,30,0,24,null,2494.17,1.25,0
2023-08-10,2023,8,"Cheese Crackers, Breadsticks & Dipping",19,19,0,17,2.91,3251.37,1.12,0
2023-08-10,2023,8,"Toffee, Fudge & Nougat",1,1,0,1,2.23,1584,1,0
2023-08-11,2023,8,"Cheese Crackers, Breadsticks & Dipping",9,10,0,9,2.76,3413.9,1.11,0
2023-08-11,2023,8,Crisp & Snacks,64,72,0,60,2.92,2982.89,1.2,0
2023-08-11,2023,8,Cookies,21,23,1,18,2.13,3605.78,1.28,0.04
2023-08-11,2023,8,Chocolate,106,117,1,94,3.97,3214.29,1.24,0.01
2023-08-11,2023,8,null,26,26,0,24,null,3775.04,1.08,0
2023-08-11,2023,8,Chocolate & Sweet Spreads,7,7,0,6,3.27,1779,1.17,0
2023-08-12,2023,8,Cookies,15,15,2,15,2.33,3863.73,1,0.13
2023-08-12,2023,8,null,17,17,0,17,null,4196.71,1,0
2023-08-12,2023,8,Chocolate,127,150,2,109,4.15,3309.5,1.38,0.01
2023-08-12,2023,8,Chocolate & Sweet Spreads,5,6,0,4,2.77,4839.83,1.5,0
2023-08-12,2023,8,Crisp & Snacks,115,125,0,95,3.19,4103.97,1.32,0
2023-08-12,2023,8,"Cheese Crackers, Breadsticks & Dipping",10,10,0,10,2.87,3889.7,1,0
2023-08-12,2023,8,"Toffee, Fudge & Nougat",2,2,0,2,26.4,2683.5,1,0
2023-08-13,2023,8,Other Confectionary,1,1,0,1,3.61,1240,1,0
2023-08-13,2023,8,Cookies,15,16,0,14,2.22,4039,1.14,0
2023-08-13,2023,8,Chocolate & Sweet Spreads,4,5,0,4,3.28,4695,1.25,0
2023-08-13,2023,8,"Cheese Crackers, Breadsticks & Dipping",16,16,0,15,3.35,3483.94,1.07,0
2023-08-13,2023,8,"Toffee, Fudge & Nougat",1,1,0,1,3.3,3640,1,0
2023-08-13,2023,8,Chocolate,132,154,0,121,4.13,3864.84,1.27,0
2023-08-13,2023,8,Crisp & Snacks,101,112,0,90,3.15,3672.16,1.24,0
2023-08-13,2023,8,null,38,38,0,34,null,3107.47,1.12,0
2023-08-14,2023,8,"Cheese Crackers, Breadsticks & Dipping",7,7,0,7,2.89,3877.43,1,0
2023-08-14,2023,8,Chocolate,96,106,0,86,4.36,3445.33,1.23,0
2023-08-14,2023,8,"Toffee, Fudge & Nougat",1,1,0,1,3.3,1040,1,0
2023-08-14,2023,8,null,21,21,0,20,null,4734.57,1.05,0
2023-08-14,2023,8,Crisp & Snacks,101,117,3,93,3.03,2962.9,1.26,0.03
2023-08-14,2023,8,Cookies,16,16,1,15,1.92,4601.56,1.07,0.06
2023-08-14,2023,8,Chocolate & Sweet Spreads,2,2,0,1,3.72,8250,2,0
2023-08-15,2023,8,Cookies,16,16,3,16,2.52,4122.31,1,0.19
2023-08-15,2023,8,Other Confectionary,1,1,0,1,3.61,1734,1,0
2023-08-15,2023,8,"Cheese Crackers, Breadsticks & Dipping",12,12,0,12,2.96,3624.83,1,0
2023-08-15,2023,8,Chocolate,87,102,0,78,4.11,2911.89,1.31,0
2023-08-15,2023,8,null,23,23,0,22,null,3321.35,1.05,0
2023-08-15,2023,8,Crisp & Snacks,123,137,6,107,2.99,3816.49,1.28,0.04
2023-08-15,2023,8,Chocolate & Sweet Spreads,3,3,0,3,4.16,2634.67,1,0
2023-08-16,2023,8,Crisp & Snacks,158,180,2,138,2.93,3539.88,1.3,0.01
2023-08-16,2023,8,Cookies,13,13,2,13,2.33,3449.54,1,0.15
2023-08-16,2023,8,Chocolate,99,112,0,89,4.59,3654.76,1.26,0
2023-08-16,2023,8,null,38,39,0,37,null,4013.95,1.05,0
2023-08-16,2023,8,"Cheese Crackers, Breadsticks & Dipping",19,21,0,18,3.09,3122.19,1.17,0
2023-08-16,2023,8,"Toffee, Fudge & Nougat",2,2,0,2,4.95,4530,1,0
2023-08-16,2023,8,Chocolate & Sweet Spreads,2,2,0,2,4.38,2330.5,1,0
2023-08-17,2023,8,"Cheese Crackers, Breadsticks & Dipping",17,17,0,13,2.98,2673.65,1.31,0
2023-08-17,2023,8,Chocolate,110,126,0,96,4.88,3537.75,1.31,0
2023-08-17,2023,8,"Toffee, Fudge & Nougat",2,2,0,2,9.3,2967.5,1,0
2023-08-17,2023,8,null,38,39,0,33,null,2808.41,1.18,0
